RacerID,Venue,local_win_rate
3983,03,6.73
3983,04,6.83
3983,05,6.55
3983,06,6.91
3983,07,6.85
3983,08,6.66
3983,09,6.19
3983,10,7.26
3983,11,6.61
3983,12,6.6
3983,13,6.37
3983,14,6.72
3983,15,6.82
3983,16,7.3
3983,17,6.18
3983,18,6.84
3983,19,6.86
3983,20,6.87
3983,21,6.67
3983,22,6.89
3983,23,6.98
3983,24,6.94
3984,01,6.67
3984,02,6.18
3984,03,5.87
3984,04,6.65
3984,05,6.4
3984,06,6.29
3984,07,6.56
3984,08,6.66
3984,09,6.82
3984,10,6.59
3984,11,6.54
3984,12,6.36
3984,13,6.91
3984,14,6.47
3984,15,6.75
3984,16,6.22
3984,17,6.83
3984,18,6.57
3984,19,6.08
3984,20,6.4
3984,21,7.24
3984,22,6.4
3984,23,7.11
3984,24,5.98
3986,01,6.37
3986,02,6.23
3986,03,5.84
3986,04,6.23
3986,05,6.16
3986,06,6.13
3986,07,6.05
3986,08,5.75
3986,09,5.97
3986,10,6.52
3986,11,6.02
3986,12,6.35
3986,13,6.19
3986,14,5.82
3986,15,6.08
3986,16,5.49
3986,17,6.18
3986,18,5.82
3986,19,6.16
3986,20,6.18
3986,21,6.21
3986,22,6.41
3986,23,6.15
3986,24,6.22
3987,01,5.85
3987,02,6.08
3987,03,5.56
3987,04,5.54
3987,05,6.11
3987,06,6.04
3987,07,5.69
3987,08,6.11
3987,09,5.68
3987,10,5.78
3987,11,5.62
3987,12,6.13
3987,13,5.67
3987,14,5.24
3987,15,5.49
3987,16,5.64
3987,17,5.54
3987,18,5.98
3987,19,6.55
3987,20,6.49
3987,21,6.59
3987,22,5.68
3987,23,6.0
3987,24,6.14
3988,01,5.96
3988,02,5.55
3988,03,5.34
3988,04,5.75
3988,05,6.01
3988,06,6.03
3988,07,5.92
3988,08,5.81
3988,09,5.73
3988,10,5.99
3988,11,5.47
3988,12,5.89
3988,13,5.9
3988,14,5.58
3988,15,5.18
3988,16,5.7
3988,17,5.71
3988,18,6.05
3988,19,6.28
3988,20,5.68
3988,21,6.28
3988,22,5.47
3988,23,5.65
3988,24,6.1
3989,01,4.47
3989,02,4.78
3989,03,4.41
3989,04,4.61
3989,05,3.81
3989,06,4.07
3989,07,4.06
3989,08,4.23
3989,09,4.83
3989,10,4.63
3989,11,4.63
3989,12,4.15
3989,13,4.26
3989,14,4.09
3989,15,3.96
3989,16,3.85
3989,17,3.87
3989,18,3.73
3989,19,3.47
3989,20,4.0
3989,21,4.13
3989,22,4.14
3989,23,4.25
3989,24,4.28
3990,01,5.6
3990,02,5.39
3990,03,5.23
3990,04,5.2
3990,05,5.21
3990,06,5.66
3990,07,5.7
3990,08,5.63
3990,09,5.6
3990,10,5.58
3990,11,5.8
3990,12,5.7
3990,13,5.67
3990,14,5.79
3990,15,5.46
3990,16,5.41
3990,17,5.63
3990,18,5.52
3990,19,5.55
3990,20,5.91
3990,21,5.93
3990,22,5.18
3990,23,5.74
3990,24,5.78
3992,01,5.57
3992,02,5.96
3992,03,5.63
3992,04,5.63
3992,05,5.56
3992,06,5.7
3992,07,5.61
3992,08,6.01
3992,09,5.39
3992,10,5.82
3992,11,5.6
3992,12,5.78
3992,13,5.82
3992,14,5.66
3992,15,5.97
3992,16,5.4
3992,17,5.18
3992,18,5.62
3992,19,5.8
3992,20,5.79
3992,21,5.88
3992,22,5.36
3992,23,5.14
3992,24,5.62
3993,01,5.79
3993,02,5.63
3993,03,5.97
3993,04,5.13
3993,05,6.44
3993,06,6.17
3993,07,5.86
3993,08,5.57
3993,09,5.94
3993,10,6.07
3993,11,5.57
3993,12,6.17
3993,13,6.26
3993,14,6.48
3993,15,6.07
3993,16,5.57
3993,17,5.44
3993,18,5.88
3993,19,5.78
3993,20,6.17
3993,21,5.31
3993,22,5.35
3993,23,6.34
3993,24,5.86
3994,01,5.14
3994,02,4.83
3994,03,4.68
3994,04,4.72
3994,05,4.74
3994,06,4.66
3994,07,5.07
3994,08,4.53
3994,09,4.52
3994,10,4.69
3994,11,4.96
3994,12,5.11
3994,13,4.86
3994,14,4.67
3994,15,5.19
3994,16,5.32
3994,17,5.18
3994,18,4.62
3994,19,4.84
3994,20,5.14
3994,21,4.5
3994,22,4.88
3994,23,4.91
3994,24,3.43
3995,01,6.76
3995,02,6.58
3995,03,6.68
3995,04,6.31
3995,05,6.58
3995,06,6.61
3995,07,6.67
3995,08,6.41
3995,09,6.85
3995,10,5.88
3995,11,6.44
3995,12,6.42
3995,13,6.63
3995,14,6.18
3995,15,6.74
3995,16,6.37
3995,17,6.87
3995,18,6.85
3995,19,6.34
3995,20,6.61
3995,21,6.53
3995,22,6.86
3995,23,6.58
3995,24,6.39
3996,01,7.3
3996,02,7.3
3996,03,7.06
3996,04,7.02
3996,05,6.93
3996,06,6.73
3996,07,7.13
3996,08,6.88
3996,09,6.59
3996,10,6.8
3996,11,6.88
3996,12,7.05
3996,13,6.89
3996,14,6.29
3996,15,7.33
3996,16,6.7
3996,17,7.17
3996,18,7.41
3996,19,6.26
3996,20,7.31
3996,21,6.89
3996,22,6.72
3996,23,7.59
3996,24,6.99
3997,01,6.61
3997,02,6.27
3997,03,6.48
3997,04,6.28
3997,05,6.18
3997,06,6.58
3997,07,6.55
3997,08,6.4
3997,09,6.32
3997,10,6.3
3997,11,5.78
3997,12,6.52
3997,13,6.52
3997,14,5.92
3997,15,6.78
3997,16,6.28
3997,17,6.71
3997,18,5.58
3997,19,6.36
3997,20,6.41
3997,21,6.33
3997,22,6.58
3997,23,6.24
3997,24,6.58
3998,01,5.09
3998,02,5.25
3998,03,5.19
3998,04,5.45
3998,05,5.04
3998,06,4.99
3998,07,5.12
3998,08,5.43
3998,09,5.6
3998,10,5.27
3998,11,5.24
3998,12,5.75
3998,13,5.36
3998,14,5.56
3998,15,5.37
3998,16,5.0
3998,17,5.35
3998,18,5.12
3998,19,5.4
3998,20,5.02
3998,21,5.03
3998,22,5.4
3998,23,5.39
3998,24,5.04
3999,01,6.16
3999,02,6.33
3999,03,6.3
3999,04,5.84
3999,05,5.83
3999,06,5.77
3999,07,6.13
3999,08,5.9
3999,09,5.73
3999,10,6.0
3999,11,6.01
3999,12,5.88
3999,13,5.89
3999,14,5.58
3999,15,6.08
3999,16,6.35
3999,17,6.04
3999,18,5.92
3999,19,5.31
3999,20,5.54
3999,21,6.49
3999,22,6.16
3999,23,6.96
3999,24,5.64
4000,01,6.37
4000,02,5.86
4000,03,6.05
4000,04,5.79
4000,05,5.22
4000,06,5.75
4000,07,5.91
4000,08,5.86
4000,09,5.79
4000,10,5.85
4000,11,6.14
4000,12,5.95
4000,13,5.79
4000,14,5.72
4000,15,5.72
4000,16,5.53
4000,17,5.96
4000,18,5.61
4000,19,5.74
4000,20,5.87
4000,21,5.73
4000,22,6.0
4000,23,6.2
4000,24,6.16
4002,01,6.52
4002,02,6.16
4002,03,6.4
4002,04,6.34
4002,05,6.14
4002,06,6.63
4002,07,6.27
4002,08,6.24
4002,09,6.08
4002,10,6.7
4002,11,6.08
4002,12,6.36
4002,13,6.37
4002,14,5.83
4002,15,6.09
4002,16,6.16
4002,17,6.22
4002,18,6.74
4002,19,6.27
4002,20,5.87
4002,21,6.01
4002,22,6.05
4002,23,6.43
4002,24,6.17
4003,01,5.51
4003,02,5.65
4003,03,5.76
4003,04,5.72
4003,05,5.63
4003,06,5.69
4003,07,5.39
4003,08,5.31
4003,09,5.76
4003,10,5.72
4003,11,5.6
4003,12,5.57
4003,13,5.41
4003,14,5.48
4003,15,5.53
4003,16,5.26
4003,17,5.11
4003,18,5.64
4003,19,5.65
4003,20,5.85
4003,21,5.72
4003,22,5.5
4003,23,5.33
4003,24,5.89
4004,01,4.53
4004,02,5.02
4004,03,4.88
4004,04,5.02
4004,05,4.35
4004,06,4.34
4004,07,4.68
4004,08,4.47
4004,09,4.45
4004,10,4.7
4004,11,4.59
4004,12,4.94
4004,13,4.81
4004,14,4.89
4004,15,5.14
4004,16,4.83
4004,17,4.79
4004,18,4.43
4004,19,4.38
4004,20,4.44
4004,21,4.84
4004,22,3.97
4004,23,4.26
4004,24,5.04
4005,01,4.43
4005,02,4.37
4005,03,4.27
4005,04,4.77
4005,05,3.86
4005,06,4.84
4005,07,4.3
4005,08,4.34
4005,09,4.41
4005,10,4.7
4005,11,4.22
4005,12,4.02
4005,13,4.42
4005,14,3.9
4005,15,4.22
4005,16,4.35
4005,17,4.18
4005,18,4.63
4005,19,4.85
4005,20,4.83
4005,21,4.28
4005,22,4.42
4005,23,4.28
4005,24,4.7
4006,01,5.96
4006,02,5.8
4006,03,5.5
4006,04,5.54
4006,05,6.01
4006,06,6.34
4006,07,5.84
4006,08,5.54
4006,09,5.64
4006,10,5.78
4006,11,5.91
4006,12,6.0
4006,13,5.61
4006,14,6.05
4006,15,5.57
4006,16,5.98
4006,17,5.61
4006,18,5.85
4006,19,6.01
4006,20,5.84
4006,21,6.05
4006,22,5.32
4006,23,5.86
4006,24,5.95
4007,01,5.64
4007,02,5.07
4007,03,4.5
4007,04,5.12
4007,05,4.63
4007,06,5.54
4007,07,5.64
4007,08,5.08
4007,09,5.68
4007,10,4.47
4007,11,4.74
4007,12,4.49
4007,13,5.08
4007,14,5.07
4007,15,4.63
4007,16,4.97
4007,17,4.81
4007,18,5.22
4007,19,5.46
4007,20,4.49
4007,21,5.08
4007,22,4.65
4007,23,4.98
4007,24,5.23
4009,01,5.48
4009,02,5.09
4009,03,5.66
4009,04,5.52
4009,05,4.8
4009,06,5.25
4009,07,5.46
4009,08,5.56
4009,09,5.59
4009,10,5.47
4009,11,5.17
4009,12,5.5
4009,13,5.18
4009,14,5.17
4009,15,5.53
4009,16,4.89
4009,17,5.46
4009,18,5.75
4009,19,5.75
4009,20,5.26
4009,21,4.78
4009,22,4.84
4009,23,5.41
4009,24,5.56
4010,01,4.19
4010,02,4.84
4010,03,4.69
4010,04,4.6
4010,05,3.95
4010,06,4.04
4010,07,3.88
4010,08,4.0
4010,09,3.71
4010,10,3.74
4010,11,4.11
4010,12,3.69
4010,13,3.87
4010,14,4.26
4010,15,4.39
4010,16,4.29
4010,17,3.98
4010,18,4.02
4010,19,4.21
4010,20,4.63
4010,21,4.11
4010,22,4.13
4010,23,3.91
4010,24,3.97
4011,01,5.66
4011,02,6.1
4011,03,6.5
4011,04,5.82
4011,05,5.65
4011,06,5.07
4011,07,5.97
4011,08,5.37
4011,09,6.07
4011,10,5.63
4011,11,6.1
4011,12,5.35
4011,13,5.8
4011,14,5.96
4011,15,5.66
4011,16,5.31
4011,17,5.91
4011,18,5.62
4011,19,5.32
4011,20,5.63
4011,21,6.02
4011,22,5.91
4011,23,5.82
4011,24,5.42
4012,01,6.48
4012,02,5.91
4012,03,5.86
4012,04,6.59
4012,05,6.12
4012,06,6.49
4012,07,6.01
4012,08,6.2
4012,09,6.31
4012,10,6.24
4012,11,6.61
4012,12,6.24
4012,13,6.03
4012,14,6.86
4012,15,6.21
4012,16,6.31
4012,17,6.49
4012,18,6.88
4012,19,5.66
4012,20,6.72
4012,21,6.3
4012,22,6.27
4012,23,6.45
4012,24,6.79
4013,01,7.18
4013,02,6.66
4013,03,6.57
4013,04,7.6
4013,05,6.43
4013,06,7.2
4013,07,7.37
4013,08,7.07
4013,09,7.25
4013,10,7.59
4013,11,6.76
4013,12,6.97
4013,13,7.45
4013,14,6.7
4013,15,7.07
4013,16,6.82
4013,17,7.13
4013,18,6.94
4013,19,7.23
4013,20,6.9
4013,21,7.42
4013,22,6.7
4013,23,7.1
4013,24,6.93
4014,01,5.36
4014,02,5.07
4014,03,4.8
4014,04,4.75
4014,05,5.35
4014,06,5.12
4014,07,5.09
4014,08,5.31
4014,09,5.36
4014,10,4.79
4014,11,4.93
4014,12,5.08
4014,13,5.28
4014,14,5.27
4014,15,5.38
4014,16,4.76
4014,17,5.01
4014,18,5.42
4014,19,5.34
4014,20,4.9
4014,21,5.62
4014,22,5.32
4014,23,4.77
4014,24,5.5
4015,01,6.43
4015,02,5.74
4015,03,6.07
4015,04,5.85
4015,05,5.98
4015,06,5.67
4015,07,5.98
4015,08,6.06
4015,09,4.88
4015,10,6.18
4015,11,5.38
4015,12,5.76
4015,13,5.72
4015,14,5.55
4015,15,5.97
4015,16,6.25
4015,17,6.07
4015,18,6.24
4015,19,5.98
4015,20,5.81
4015,21,6.37
4015,22,5.95
4015,23,5.77
4015,24,5.77
4016,01,5.74
4016,02,5.49
4016,03,6.19
4016,04,5.6
4016,05,5.42
4016,06,5.45
4016,07,5.77
4016,08,5.76
4016,09,5.68
4016,10,5.56
4016,11,5.63
4016,12,5.85
4016,13,5.64
4016,14,5.8
4016,15,6.02
4016,16,5.8
4016,17,5.55
4016,18,6.33
4016,19,5.86
4016,20,5.56
4016,21,5.54
4016,22,5.96
4016,23,5.69
4016,24,5.82
4017,01,5.84
4017,02,5.85
4017,03,4.78
4017,04,4.99
4017,05,6.16
4017,06,6.17
4017,07,6.01
4017,08,5.98
4017,09,5.95
4017,10,5.25
4017,11,5.47
4017,12,5.81
4017,13,6.04
4017,14,5.72
4017,15,5.22
4017,16,6.17
4017,17,5.4
4017,18,5.66
4017,19,5.99
4017,20,5.29
4017,21,5.45
4017,22,5.18
4017,23,5.81
4017,24,5.59
4019,01,7.08
4019,02,6.37
4019,03,6.37
4019,04,6.79
4019,05,6.69
4019,06,6.99
4019,07,7.08
4019,08,6.43
4019,09,6.99
4019,10,6.73
4019,11,6.63
4019,12,6.99
4019,13,6.83
4019,14,6.5
4019,15,6.87
4019,16,7.24
4019,17,6.73
4019,18,6.51
4019,19,6.51
4019,20,6.67
4019,21,6.92
4019,22,6.97
4019,23,7.04
4019,24,6.69
4020,01,4.64
4020,02,5.0
4020,03,5.01
4020,04,5.11
4020,05,4.64
4020,06,4.5
4020,07,4.81
4020,08,4.38
4020,09,4.98
4020,10,4.33
4020,11,4.83
4020,12,4.62
4020,13,4.3
4020,14,4.78
4020,15,5.17
4020,16,4.7
4020,17,4.88
4020,18,4.68
4020,19,4.93
4020,20,4.59
4020,21,4.73
4020,22,4.79
4020,23,4.92
4020,24,4.22
4022,01,5.64
4022,02,5.75
4022,03,5.38
4022,04,5.45
4022,05,5.64
4022,06,5.47
4022,07,5.74
4022,08,5.42
4022,09,5.89
4022,10,5.73
4022,11,5.72
4022,12,5.74
4022,13,5.54
4022,14,5.49
4022,15,5.69
4022,16,5.66
4022,17,5.72
4022,18,5.44
4022,19,5.06
4022,20,5.65
4022,21,5.39
4022,22,5.88
4022,23,5.4
4022,24,5.34
4023,01,4.66
4023,02,4.48
4023,03,4.48
4023,04,3.72
4023,05,4.2
4023,06,4.39
4023,07,4.48
4023,08,4.48
4023,09,4.46
4023,10,4.47
4023,11,4.43
4023,12,4.2
4023,13,4.29
4023,14,3.95
4023,15,4.24
4023,16,4.53
4023,17,4.52
4023,18,4.46
4023,19,4.2
4023,20,4.54
4023,21,4.35
4023,22,4.45
4023,23,4.36
4023,24,4.38
4024,01,6.85
4024,02,7.21
4024,03,6.88
4024,04,7.3
4024,05,7.13
4024,06,7.29
4024,07,7.16
4024,08,6.94
4024,09,8.0
4024,10,6.59
4024,11,6.81
4024,12,7.4
4024,13,7.05
4024,14,6.74
4024,15,7.56
4024,16,7.71
4024,17,7.22
4024,18,7.37
4024,19,7.23
4024,20,7.29
4024,21,7.03
4024,22,7.28
4024,23,7.29
4024,24,7.46
4025,01,6.47
4025,02,5.76
4025,03,6.91
4025,04,6.85
4025,05,6.34
4025,06,6.05
4025,07,6.43
4025,08,6.69
4025,09,6.75
4025,10,6.22
4025,11,6.6
4025,12,6.53
4025,13,6.53
4025,14,6.6
4025,15,6.25
4025,16,6.82
4025,17,6.93
4025,18,6.26
4025,19,6.54
4025,20,6.72
4025,21,6.71
4025,22,6.5
4025,23,7.05
4025,24,6.59
4027,01,5.81
4027,02,6.13
4027,03,6.13
4027,04,6.1
4027,05,6.08
4027,06,5.61
4027,07,6.58
4027,08,5.92
4027,09,5.91
4027,10,6.14
4027,11,6.09
4027,12,6.07
4027,13,5.14
4027,14,5.45
4027,15,6.0
4027,16,5.9
4027,17,6.09
4027,18,6.1
4027,19,6.04
4027,20,5.8
4027,21,5.91
4027,22,6.48
4027,23,6.34
4027,24,6.25
4028,01,7.42
4028,02,7.12
4028,03,6.44
4028,04,7.13
4028,05,7.44
4028,06,7.01
4028,07,6.89
4028,08,7.28
4028,09,7.26
4028,10,6.73
4028,11,6.64
4028,12,6.95
4028,13,6.51
4028,14,7.35
4028,15,7.18
4028,16,7.55
4028,17,7.16
4028,18,6.79
4028,19,6.42
4028,20,7.64
4028,21,6.74
4028,22,7.04
4028,23,7.01
4028,24,7.32
4030,01,6.95
4030,02,6.41
4030,03,6.99
4030,04,6.6
4030,05,6.58
4030,06,6.68
4030,07,7.04
4030,08,7.05
4030,09,6.91
4030,10,6.51
4030,11,6.79
4030,12,6.59
4030,13,6.67
4030,14,6.82
4030,15,7.19
4030,16,7.02
4030,17,6.56
4030,18,6.67
4030,19,6.57
4030,20,6.76
4030,21,6.61
4030,22,6.48
4030,23,6.68
4030,24,7.51
4031,01,4.7
4031,02,5.18
4031,03,5.29
4031,04,4.74
4031,05,4.75
4031,06,4.47
4031,07,5.05
4031,08,5.06
4031,09,4.54
4031,10,5.14
4031,11,4.58
4031,12,4.99
4031,13,4.78
4031,14,5.21
4031,15,5.06
4031,16,5.32
4031,17,5.01
4031,18,4.96
4031,19,5.49
4031,20,4.98
4031,21,4.69
4031,22,5.33
4031,23,5.08
4031,24,5.31
4033,01,6.05
4033,02,6.4
4033,03,5.79
4033,04,6.29
4033,05,5.88
4033,06,6.18
4033,07,5.89
4033,08,5.88
4033,09,6.22
4033,10,5.93
4033,11,6.15
4033,12,6.34
4033,13,5.93
4033,14,5.51
4033,15,5.73
4033,16,6.29
4033,17,6.02
4033,18,6.7
4033,19,6.41
4033,20,6.23
4033,21,6.75
4033,22,5.73
4033,23,6.04
4033,24,6.44
4034,01,4.84
4034,02,4.78
4034,03,5.39
4034,04,4.94
4034,05,4.97
4034,06,4.61
4034,07,4.74
4034,08,4.43
4034,09,4.48
4034,10,4.72
4034,11,4.42
4034,12,4.68
4034,13,4.58
4034,14,4.77
4034,15,4.76
4034,16,4.51
4034,17,4.33
4034,18,4.75
4034,19,4.44
4034,20,4.73
4034,21,4.19
4034,22,4.55
4034,23,4.48
4034,24,4.17
4035,01,4.66
4035,02,4.17
4035,03,4.18
4035,04,4.0
4035,05,4.31
4035,06,4.53
4035,07,4.09
4035,08,4.23
4035,09,4.43
4035,10,4.11
4035,11,4.05
4035,12,4.37
4035,13,4.23
4035,14,3.81
4035,15,4.34
4035,16,4.16
4035,17,4.22
4035,18,4.25
4035,19,4.01
4035,20,3.75
4035,21,3.75
4035,22,3.64
4035,23,4.91
4035,24,3.99
4036,01,6.36
4036,02,6.36
4036,03,6.06
4036,04,6.77
4036,05,6.28
4036,06,6.84
4036,07,6.18
4036,08,6.43
4036,09,6.27
4036,10,6.56
4036,11,6.75
4036,12,6.12
4036,13,6.91
4036,14,6.3
4036,15,6.31
4036,16,6.27
4036,17,6.47
4036,18,6.23
4036,19,6.49
4036,20,6.27
4036,21,6.81
4036,22,6.01
4036,23,6.05
4036,24,6.35
4037,01,4.74
4037,02,5.12
4037,03,5.01
4037,04,4.98
4037,05,5.05
4037,06,5.29
4037,07,5.35
4037,08,5.02
4037,09,5.34
4037,10,5.06
4037,11,4.97
4037,12,5.2
4037,13,5.23
4037,14,4.98
4037,15,5.36
4037,16,4.8
4037,17,4.91
4037,18,5.31
4037,19,4.95
4037,20,5.45
4037,21,5.11
4037,22,5.4
4037,23,5.12
4037,24,5.37
4039,01,5.9
4039,02,5.77
4039,03,5.56
4039,04,5.64
4039,05,5.77
4039,06,5.38
4039,07,5.63
4039,08,5.9
4039,09,5.1
4039,10,5.45
4039,11,5.28
4039,12,5.55
4039,13,5.74
4039,14,5.74
4039,15,5.77
4039,16,5.2
4039,17,5.63
4039,18,6.1
4039,19,5.43
4039,20,5.03
4039,21,5.7
4039,22,5.36
4039,23,5.37
4039,24,5.48
4040,01,5.86
4040,02,5.82
4040,03,5.92
4040,04,6.28
4040,05,5.99
4040,06,5.72
4040,07,5.56
4040,08,5.75
4040,09,5.56
4040,10,5.31
4040,11,6.25
4040,12,5.66
4040,13,6.04
4040,14,5.7
4040,15,6.41
4040,16,6.33
4040,17,6.22
4040,18,5.84
4040,19,5.29
4040,20,5.98
4040,21,5.8
4040,22,5.84
4040,23,6.35
4040,24,6.17
4041,01,4.96
4041,02,4.15
4041,03,4.87
4041,04,4.6
4041,05,4.6
4041,06,4.94
4041,07,4.94
4041,08,4.4
4041,09,4.84
4041,10,4.82
4041,11,4.72
4041,12,5.15
4041,13,4.7
4041,14,4.83
4041,15,4.74
4041,16,4.6
4041,17,4.78
4041,18,4.89
4041,19,4.91
4041,20,4.58
4041,21,4.2
4041,22,4.4
4041,23,4.38
4041,24,4.56
4042,01,6.96
4042,02,6.62
4042,03,5.85
4042,04,6.74
4042,05,6.72
4042,06,6.93
4042,07,6.65
4042,08,7.4
4042,09,6.48
4042,10,6.48
4042,11,6.51
4042,12,6.79
4042,13,6.53
4042,14,6.87
4042,15,7.04
4042,16,6.4
4042,17,7.07
4042,18,6.92
4042,19,7.5
4042,20,7.01
4042,21,6.94
4042,22,7.21
4042,23,7.29
4042,24,6.72
4043,01,6.29
4043,02,6.37
4043,03,6.16
4043,04,6.15
4043,05,6.3
4043,06,6.14
4043,07,6.05
4043,08,6.21
4043,09,6.38
4043,10,5.84
4043,11,5.42
4043,12,6.12
4043,13,6.63
4043,14,6.86
4043,15,6.01
4043,16,5.87
4043,17,6.26
4043,18,5.96
4043,19,6.28
4043,20,6.7
4043,21,6.18
4043,22,6.19
4043,23,5.67
4043,24,6.01
4044,01,7.13
4044,02,6.94
4044,03,7.58
4044,04,7.25
4044,05,7.3
4044,06,7.16
4044,07,6.76
4044,08,7.18
4044,09,6.72
4044,10,6.75
4044,11,6.94
4044,12,7.27
4044,13,7.19
4044,14,6.78
4044,15,7.15
4044,16,6.99
4044,17,7.66
4044,18,6.92
4044,19,6.96
4044,20,7.27
4044,21,6.92
4044,22,7.53
4044,23,7.34
4044,24,7.42
4045,01,5.14
4045,02,5.1
4045,03,5.23
4045,04,4.17
4045,05,5.45
4045,06,5.89
4045,07,5.28
4045,08,5.45
4045,09,4.59
4045,10,5.28
4045,11,5.21
4045,12,4.86
4045,13,6.05
4045,14,4.86
4045,15,5.2
4045,16,5.16
4045,17,5.84
4045,18,5.17
4045,19,5.35
4045,20,5.61
4045,21,5.53
4045,22,5.17
4045,23,5.34
4045,24,4.9
4046,01,4.47
4046,02,4.44
4046,03,5.04
4046,04,4.52
4046,05,3.99
4046,06,4.53
4046,07,4.43
4046,08,4.44
4046,09,3.69
4046,10,4.48
4046,11,4.48
4046,12,4.32
4046,13,4.71
4046,14,4.28
4046,15,3.83
4046,16,4.22
4046,17,4.08
4046,18,3.74
4046,19,3.86
4046,20,4.31
4046,21,4.29
4046,22,4.39
4046,23,3.96
4046,24,4.06
4047,01,5.29
4047,02,5.23
4047,03,4.55
4047,04,4.89
4047,05,5.25
4047,06,5.25
4047,07,4.64
4047,08,4.75
4047,09,4.72
4047,10,5.13
4047,11,4.99
4047,12,5.21
4047,13,4.78
4047,14,4.96
4047,15,4.93
4047,16,5.03
4047,17,5.04
4047,18,4.97
4047,19,5.1
4047,20,4.89
4047,21,5.15
4047,22,5.01
4047,23,5.06
4047,24,4.73
4049,01,6.75
4049,02,6.19
4049,03,6.23
4049,04,6.42
4049,05,6.08
4049,06,6.14
4049,07,6.13
4049,08,6.07
4049,09,6.76
4049,10,6.69
4049,11,6.43
4049,12,6.15
4049,13,6.2
4049,14,6.91
4049,15,6.27
4049,16,6.28
4049,17,6.64
4049,18,5.78
4049,19,5.98
4049,20,6.44
4049,21,6.64
4049,22,6.31
4049,23,6.5
4049,24,6.31
4050,01,7.12
4050,02,6.24
4050,03,7.1
4050,04,6.88
4050,05,6.88
4050,06,6.46
4050,07,6.86
4050,08,6.98
4050,09,7.59
4050,10,7.51
4050,11,6.78
4050,12,6.79
4050,13,6.77
4050,14,6.89
4050,15,6.72
4050,16,6.74
4050,17,7.19
4050,18,6.42
4050,19,6.74
4050,20,6.92
4050,21,7.62
4050,22,6.49
4050,23,6.68
4050,24,7.17
4051,01,6.77
4051,02,6.15
4051,03,6.44
4051,04,6.55
4051,05,6.33
4051,06,6.03
4051,07,6.66
4051,08,6.49
4051,09,6.39
4051,10,5.75
4051,11,6.69
4051,12,6.33
4051,13,6.64
4051,14,6.69
4051,15,6.0
4051,16,6.26
4051,17,6.52
4051,18,6.25
4051,19,6.24
4051,20,6.75
4051,21,6.28
4051,22,6.4
4051,23,5.63
4051,24,6.81
4052,01,6.58
4052,02,6.47
4052,03,5.51
4052,04,5.82
4052,05,6.53
4052,06,6.43
4052,07,6.29
4052,08,6.33
4052,09,6.01
4052,10,6.95
4052,11,6.0
4052,12,5.91
4052,13,7.12
4052,14,6.62
4052,15,6.41
4052,16,6.64
4052,17,5.96
4052,18,6.47
4052,19,6.54
4052,20,6.18
4052,21,6.43
4052,22,5.28
4052,23,6.69
4052,24,5.81
4053,01,5.79
4053,02,6.0
4053,03,5.73
4053,04,5.67
4053,05,5.8
4053,06,6.11
4053,07,5.8
4053,08,5.63
4053,09,5.24
4053,10,6.08
4053,11,6.19
4053,12,5.66
4053,13,5.42
4053,14,5.41
4053,15,6.3
4053,16,5.76
4053,17,6.47
4053,18,6.36
4053,19,6.18
4053,20,5.98
4053,21,6.39
4053,22,5.49
4053,23,5.94
4053,24,5.44
4054,01,3.75
4054,02,4.25
4054,03,4.09
4054,04,4.37
4054,05,4.5
4054,06,4.46
4054,07,4.1
4054,08,4.33
4054,09,4.1
4054,10,3.95
4054,11,3.94
4054,12,4.42
4054,13,4.05
4054,14,4.61
4054,15,4.14
4054,16,4.45
4054,17,4.23
4054,18,4.13
4054,19,3.75
4054,20,4.19
4054,21,3.79
4054,22,4.2
4054,23,3.98
4054,24,3.99
4055,01,7.08
4055,02,6.72
4055,03,6.43
4055,04,6.65
4055,05,7.31
4055,06,6.8
4055,07,6.91
4055,08,6.29
4055,09,7.23
4055,10,6.82
4055,11,6.95
4055,12,6.65
4055,13,7.18
4055,14,6.49
4055,15,6.8
4055,16,6.78
4055,17,6.58
4055,18,6.57
4055,19,7.0
4055,20,6.73
4055,21,7.37
4055,22,6.45
4055,23,6.82
4055,24,7.1
4056,01,4.34
4056,02,4.35
4056,03,4.46
4056,04,4.71
4056,05,4.33
4056,06,4.81
4056,07,4.54
4056,08,4.48
4056,09,4.68
4056,10,4.55
4056,11,4.2
4056,12,4.63
4056,13,4.45
4056,14,4.69
4056,15,4.38
4056,16,5.04
4056,17,4.22
4056,18,4.64
4056,19,4.09
4056,20,4.98
4056,21,5.04
4056,22,4.05
4056,23,4.59
4056,24,4.93
4057,01,5.55
4057,02,5.88
4057,03,5.85
4057,04,6.19
4057,05,5.65
4057,06,6.02
4057,07,6.11
4057,08,5.88
4057,09,5.75
4057,10,6.13
4057,11,5.73
4057,12,5.56
4057,13,6.02
4057,14,6.07
4057,15,5.79
4057,16,5.76
4057,17,6.08
4057,18,6.17
4057,19,5.95
4057,20,5.99
4057,21,6.17
4057,22,5.8
4057,23,5.97
4057,24,5.9
4058,01,4.78
4058,02,4.93
4058,03,5.1
4058,04,5.22
4058,05,5.25
4058,06,5.03
4058,07,5.22
4058,08,4.97
4058,09,5.12
4058,10,5.38
4058,11,5.08
4058,12,5.33
4058,13,4.81
4058,14,5.4
4058,15,5.33
4058,16,5.28
4058,17,5.06
4058,18,5.88
4058,19,4.67
